"","date","Avg.baby3"
"6465",1986-09-18,4
"6466",1986-09-19,10
"6467",1986-09-20,8
"6468",1986-09-21,8
"6469",1986-09-22,18
"6470",1986-09-23,28
"6471",1986-09-24,19
"6472",1986-09-25,9
"6473",1986-09-26,6
"6474",1986-09-27,7
"6475",1986-09-28,6
"6476",1986-09-29,11
"6477",1986-09-30,9
"6478",1986-10-01,2
"6479",1986-10-02,3
"6480",1986-10-03,5
"6481",1986-10-04,8
"6482",1986-10-05,3
"6483",1986-10-06,5
"6484",1986-10-07,10
"6485",1986-10-08,9
"6486",1986-10-09,8
"6487",1986-10-10,15
"6488",1986-10-11,6
"6489",1986-10-12,2
"6490",1986-10-13,10
"6491",1986-10-14,7
"6492",1986-10-15,NA
"6493",1986-10-16,NA
"6494",1986-10-17,6
"6495",1986-10-18,9
"6496",1986-10-19,6
"6497",1986-10-20,7
"6498",1986-10-21,10
"6499",1986-10-22,11
"6500",1986-10-23,10
"6501",1986-10-24,8
"6502",1986-10-25,18
"6503",1986-10-26,13
"6504",1986-10-27,NA
"6505",1986-10-28,11
"6506",1986-10-29,6
"6507",1986-10-30,12
"6508",1986-10-31,5
"6509",1986-11-01,7
"6510",1986-11-02,7
"6511",1986-11-03,9
"6512",1986-11-04,15
"6513",1986-11-05,5
"6514",1986-11-06,11
"6515",1986-11-07,NA
"6516",1986-11-08,1
"6517",1986-11-09,3
"6518",1986-11-10,6
"6519",1986-11-11,4
"6520",1986-11-12,4
"6521",1986-11-13,14
"6522",1986-11-14,6
"6523",1986-11-15,3
"6524",1986-11-16,11
"6525",1986-11-17,1
"6526",1986-11-18,8
"6527",1986-11-19,3
"6528",1986-11-20,3
"6529",1986-11-21,11
"6530",1986-11-22,16
"6531",1986-11-23,7
"6532",1986-11-24,6
"6533",1986-11-25,5
"6534",1986-11-26,6
"6535",1986-11-27,3
"6536",1986-11-28,18
"6537",1986-11-29,7
"6538",1986-11-30,4
"6539",1986-12-01,27
"6540",1986-12-02,23
"6541",1986-12-03,6
"6542",1986-12-04,7
"6543",1986-12-05,31
"6544",1986-12-06,3
"6545",1986-12-07,11
"6546",1986-12-08,8
"6547",1986-12-09,7
"6548",1986-12-10,3
"6549",1986-12-11,12
"6550",1986-12-12,5
"6551",1986-12-13,4
"6552",1986-12-14,2
"6553",1986-12-15,17
"6554",1986-12-16,5
"6555",1986-12-17,3
"6556",1986-12-18,8
"6557",1986-12-19,3
"6558",1986-12-20,5
"6559",1986-12-21,8
"6560",1986-12-22,5
"6561",1986-12-23,9
"6562",1986-12-24,10
"6563",1986-12-25,9
"6564",1986-12-26,14
"6565",1986-12-27,6
"6566",1986-12-28,3
"6567",1986-12-29,9
"6568",1986-12-30,7
"6569",1986-12-31,3
"6570",1987-01-01,8
"6571",1987-01-02,6
"6572",1987-01-03,12
"6573",1987-01-04,4
"6574",1987-01-05,10
"6575",1987-01-06,9
"6576",1987-01-07,12
"6577",1987-01-08,12
"6578",1987-01-09,12
"6579",1987-01-10,11
"6580",1987-01-11,6
"6581",1987-01-12,15
"6582",1987-01-13,4
"6583",1987-01-14,12
"6584",1987-01-15,15
"6585",1987-01-16,7
"6586",1987-01-17,7
"6587",1987-01-18,6
"6588",1987-01-19,12
"6589",1987-01-20,10
"6590",1987-01-21,3
"6591",1987-01-22,3
"6592",1987-01-23,9
"6593",1987-01-24,10
"6594",1987-01-25,2
"6595",1987-01-26,9
"6596",1987-01-27,4
"6597",1987-01-28,8
"6598",1987-01-29,6
"6599",1987-01-30,5
"6600",1987-01-31,NA
"6601",1987-02-01,4
"6602",1987-02-02,2
"6603",1987-02-03,33
"6604",1987-02-04,3
"6605",1987-02-05,13
"6606",1987-02-06,6
"6607",1987-02-07,14
"6608",1987-02-08,8
"6609",1987-02-09,10
"6610",1987-02-10,8
"6611",1987-02-11,10
"6612",1987-02-12,10
"6613",1987-02-13,9
"6614",1987-02-14,3
"6615",1987-02-15,9
"6616",1987-02-16,18
"6617",1987-02-17,2
"6618",1987-02-18,7
"6619",1987-02-19,7
"6620",1987-02-20,3
"6621",1987-02-21,6
"6622",1987-02-22,15
"6623",1987-02-23,13
"6624",1987-02-24,3
"6625",1987-02-25,5
"6626",1987-02-26,7
"6627",1987-02-27,NA
"6628",1987-02-28,19
"6629",1987-03-01,2
"6630",1987-03-02,3
"6631",1987-03-03,7
"6632",1987-03-04,4
"6633",1987-03-05,8
"6634",1987-03-06,14
"6635",1987-03-07,6
"6636",1987-03-08,6
"6637",1987-03-09,4
"6638",1987-03-10,23
"6639",1987-03-11,4
"6640",1987-03-12,7
"6641",1987-03-13,8
"6642",1987-03-14,7
"6643",1987-03-15,NA
"6644",1987-03-16,4
"6645",1987-03-17,6
"6646",1987-03-18,5
"6647",1987-03-19,18
"6648",1987-03-20,4
"6649",1987-03-21,13
"6650",1987-03-22,9
"6651",1987-03-23,22
"6652",1987-03-24,7
"6653",1987-03-25,3
"6654",1987-03-26,NA
"6655",1987-03-27,6
"6656",1987-03-28,4
"6657",1987-03-29,8
"6658",1987-03-30,10
"6659",1987-03-31,6
"6660",1987-04-01,5
"6661",1987-04-02,13
"6662",1987-04-03,NA
"6663",1987-04-04,10
"6664",1987-04-05,7
"6665",1987-04-06,5
"6666",1987-04-07,20
"6667",1987-04-08,18
"6668",1987-04-09,14
"6669",1987-04-10,9
"6670",1987-04-11,14
"6671",1987-04-12,23
"6672",1987-04-13,9
"6673",1987-04-14,16
"6674",1987-04-15,9
"6675",1987-04-16,11
"6676",1987-04-17,10
"6677",1987-04-18,9
"6678",1987-04-19,7
"6679",1987-04-20,7
"6680",1987-04-21,11
"6681",1987-04-22,5
"6682",1987-04-23,12
"6683",1987-04-24,18
"6684",1987-04-25,2
"6685",1987-04-26,4
"6686",1987-04-27,1
"6687",1987-04-28,2
"6688",1987-04-29,5
"6689",1987-04-30,7
"6690",1987-05-01,8
"6691",1987-05-02,7
"6692",1987-05-03,5
"6693",1987-05-04,6
"6694",1987-05-05,12
"6695",1987-05-06,5
"6696",1987-05-07,11
"6697",1987-05-08,1
"6698",1987-05-09,9
"6699",1987-05-10,4
"6700",1987-05-11,1
"6701",1987-05-12,7
"6702",1987-05-13,9
"6703",1987-05-14,6
"6704",1987-05-15,3
"6705",1987-05-16,6
"6706",1987-05-17,4
"6707",1987-05-18,12
"6708",1987-05-19,11
"6709",1987-05-20,6
"6710",1987-05-21,10
"6711",1987-05-22,2
"6712",1987-05-23,7
"6713",1987-05-24,1
"6714",1987-05-25,3
"6715",1987-05-26,11
"6716",1987-05-27,11
"6717",1987-05-28,15
"6718",1987-05-29,4
"6719",1987-05-30,NA
"6720",1987-05-31,8
"6721",1987-06-01,NA
"6722",1987-06-02,10
"6723",1987-06-03,1
"6724",1987-06-04,9
"6725",1987-06-05,3
"6726",1987-06-06,12
"6727",1987-06-07,5
"6728",1987-06-08,6
"6729",1987-06-09,11
"6730",1987-06-10,1
"6731",1987-06-11,16
"6732",1987-06-12,6
"6733",1987-06-13,2
"6734",1987-06-14,6
"6735",1987-06-15,10
"6736",1987-06-16,17
"6737",1987-06-17,10
"6738",1987-06-18,13
"6739",1987-06-19,6
"6740",1987-06-20,9
"6741",1987-06-21,7
"6742",1987-06-22,6
"6743",1987-06-23,11
"6744",1987-06-24,5
"6745",1987-06-25,7
"6746",1987-06-26,2
"6747",1987-06-27,11
"6748",1987-06-28,4
"6749",1987-06-29,4
"6750",1987-06-30,11
"6751",1987-07-01,3
"6752",1987-07-02,1
"6753",1987-07-03,5
"6754",1987-07-04,13
"6755",1987-07-05,9
"6756",1987-07-06,11
"6757",1987-07-07,13
"6758",1987-07-08,16
"6759",1987-07-09,7
"6760",1987-07-10,6
"6761",1987-07-11,7
"6762",1987-07-12,2
"6763",1987-07-13,11
"6764",1987-07-14,6
"6765",1987-07-15,10
"6766",1987-07-16,2
"6767",1987-07-17,7
"6768",1987-07-18,8
"6769",1987-07-19,9
"6770",1987-07-20,16
"6771",1987-07-21,13
"6772",1987-07-22,4
"6773",1987-07-23,14
"6774",1987-07-24,6
"6775",1987-07-25,4
"6776",1987-07-26,8
"6777",1987-07-27,1
"6778",1987-07-28,9
"6779",1987-07-29,9
"6780",1987-07-30,4
"6781",1987-07-31,6
"6782",1987-08-01,18
"6783",1987-08-02,4
"6784",1987-08-03,2
"6785",1987-08-04,7
"6786",1987-08-05,9
"6787",1987-08-06,3
"6788",1987-08-07,11
"6789",1987-08-08,7
"6790",1987-08-09,5
"6791",1987-08-10,6
"6792",1987-08-11,6
"6793",1987-08-12,9
"6794",1987-08-13,4
"6795",1987-08-14,10
"6796",1987-08-15,13
"6797",1987-08-16,6
"6798",1987-08-17,10
"6799",1987-08-18,6
"6800",1987-08-19,5
"6801",1987-08-20,9
"6802",1987-08-21,8
"6803",1987-08-22,2
"6804",1987-08-23,3
"6805",1987-08-24,6
"6806",1987-08-25,1
"6807",1987-08-26,6
"6808",1987-08-27,8
"6809",1987-08-28,3
"6810",1987-08-29,7
"6811",1987-08-30,6
"6812",1987-08-31,19
"6813",1987-09-01,4
"6814",1987-09-02,5
"6815",1987-09-03,10
"6816",1987-09-04,4
"6817",1987-09-05,5
"6818",1987-09-06,7
"6819",1987-09-07,30
"6820",1987-09-08,7
"6821",1987-09-09,7
"6822",1987-09-10,6
"6823",1987-09-11,6
"6824",1987-09-12,7
"6825",1987-09-13,4
"6826",1987-09-14,9
"6827",1987-09-15,13
"6828",1987-09-16,4
"6829",1987-09-17,11
"6830",1987-09-18,11
"6831",1987-09-19,5
"6832",1987-09-20,8
"6833",1987-09-21,14
"6834",1987-09-22,21
"6835",1987-09-23,14
"6836",1987-09-24,7
"6837",1987-09-25,6
"6838",1987-09-26,3
"6839",1987-09-27,6
"6840",1987-09-28,10
"6841",1987-09-29,7
"6842",1987-09-30,6
"6843",1987-10-01,2
"6844",1987-10-02,7
"6845",1987-10-03,23
"6846",1987-10-04,6
"6847",1987-10-05,4
"6848",1987-10-06,4
"6849",1987-10-07,8
"6850",1987-10-08,6
"6851",1987-10-09,9
"6852",1987-10-10,4
"6853",1987-10-11,5
"6854",1987-10-12,9
"6855",1987-10-13,1
"6856",1987-10-14,8
"6857",1987-10-15,5
"6858",1987-10-16,3
"6859",1987-10-17,NA
"6860",1987-10-18,1
"6861",1987-10-19,10
"6862",1987-10-20,3
"6863",1987-10-21,9
"6864",1987-10-22,2
"6865",1987-10-23,15
"6866",1987-10-24,11
"6867",1987-10-25,1
"6868",1987-10-26,6
"6869",1987-10-27,10
"6870",1987-10-28,8
"6871",1987-10-29,5
"6872",1987-10-30,3
"6873",1987-10-31,3
"6874",1987-11-01,8
"6875",1987-11-02,14
"6876",1987-11-03,14
"6877",1987-11-04,10
"6878",1987-11-05,4
"6879",1987-11-06,6
"6880",1987-11-07,6
"6881",1987-11-08,4
"6882",1987-11-09,2
"6883",1987-11-10,9
"6884",1987-11-11,39
"6885",1987-11-12,4
"6886",1987-11-13,8
"6887",1987-11-14,9
"6888",1987-11-15,6
"6889",1987-11-16,10
"6890",1987-11-17,14
"6891",1987-11-18,5
"6892",1987-11-19,13
"6893",1987-11-20,11
"6894",1987-11-21,6
"6895",1987-11-22,12
"6896",1987-11-23,8
"6897",1987-11-24,9
"6898",1987-11-25,11
"6899",1987-11-26,10
"6900",1987-11-27,12
"6901",1987-11-28,25
"6902",1987-11-29,8
"6903",1987-11-30,5
"6904",1987-12-01,17
"6905",1987-12-02,7
"6906",1987-12-03,2
"6907",1987-12-04,3
"6908",1987-12-05,8
"6909",1987-12-06,6
"6910",1987-12-08,18
"6911",1987-12-09,8
"6912",1987-12-10,3
"6913",1987-12-11,12
"6914",1987-12-12,10
"6915",1987-12-13,7
"6916",1987-12-14,16
"6917",1987-12-15,19
"6918",1987-12-16,3
"6919",1987-12-17,5
"6920",1987-12-18,4
"6921",1987-12-20,9
"6922",1987-12-21,9
"6923",1987-12-22,1
"6924",1987-12-23,4
"6925",1987-12-24,3
"6926",1987-12-25,6
"6927",1987-12-26,5
"6928",1987-12-27,8
"6929",1987-12-28,3
"6930",1987-12-29,7
"6931",1987-12-30,14
"6932",1987-12-31,12
"6933",1988-01-01,24
"6934",1988-01-02,8
"6935",1988-01-03,8
"6936",1988-01-04,3
"6937",1988-01-05,5
"6938",1988-01-06,18
"6939",1988-01-07,8
"6940",1988-01-08,2
"6941",1988-01-09,NA
"6942",1988-01-10,7
"6943",1988-01-11,9
"6944",1988-01-12,5
"6945",1988-01-13,9
"6946",1988-01-14,14
"6947",1988-01-15,4
"6948",1988-01-16,5
"6949",1988-01-17,3
"6950",1988-01-18,12
"6951",1988-01-19,4
"6952",1988-01-20,8
"6953",1988-01-21,3
"6954",1988-01-22,7
"6955",1988-01-23,13
"6956",1988-01-24,20
"6957",1988-01-25,9
"6958",1988-01-26,12
"6959",1988-01-27,9
"6960",1988-01-28,5
"6961",1988-01-29,2
"6962",1988-01-30,3
"6963",1988-01-31,6
"6964",1988-02-01,3
"6965",1988-02-02,21
"6966",1988-02-03,4
"6967",1988-02-04,5
"6968",1988-02-05,3
"6969",1988-02-06,2
"6970",1988-02-07,3
"6971",1988-02-08,8
"6972",1988-02-09,7
"6973",1988-02-10,18
"6974",1988-02-11,4
"6975",1988-02-12,6
"6976",1988-02-13,6
"6977",1988-02-14,11
"6978",1988-02-15,11
"6979",1988-02-16,30
"6980",1988-02-17,12
"6981",1988-02-18,7
"6982",1988-02-19,5
"6983",1988-02-20,6
"6984",1988-02-21,11
"6985",1988-02-22,5
"6986",1988-02-23,12
"6987",1988-02-24,13
"6988",1988-02-25,9
"6989",1988-02-26,10
"6990",1988-02-27,7
"6991",1988-02-28,5
"6992",1988-02-29,4
"6993",1988-03-01,NA
"6994",1988-03-02,11
"6995",1988-03-03,12
"6996",1988-03-04,25
"6997",1988-03-05,3
"6998",1988-03-06,8
"6999",1988-03-07,3
"7000",1988-03-08,24
"7001",1988-03-09,12
"7002",1988-03-10,11
"7003",1988-03-11,4
"7004",1988-03-12,7
"7005",1988-03-13,11
"7006",1988-03-14,NA
"7007",1988-03-15,4
"7008",1988-03-16,4
"7009",1988-03-17,22
"7010",1988-03-18,11
"7011",1988-03-19,8
"7012",1988-03-20,10
"7013",1988-03-21,15
"7014",1988-03-22,11
"7015",1988-03-23,15
"7016",1988-03-24,13
"7017",1988-03-25,9
"7018",1988-03-26,15
"7019",1988-03-27,6
"7020",1988-03-28,9
"7021",1988-03-29,9
"7022",1988-03-30,6
"7023",1988-03-31,6
"7024",1988-04-01,6
"7025",1988-04-02,10
"7026",1988-04-03,4
"7027",1988-04-04,6
"7028",1988-04-05,3
"7029",1988-04-06,13
"7030",1988-04-07,14
"7031",1988-04-08,28
"7032",1988-04-09,6
"7033",1988-04-10,13
"7034",1988-04-11,7
"7035",1988-04-12,9
"7036",1988-04-13,10
"7037",1988-04-14,7
"7038",1988-04-15,3
"7039",1988-04-16,11
"7040",1988-04-17,9
"7041",1988-04-18,3
"7042",1988-04-19,4
"7043",1988-04-20,2
"7044",1988-04-21,15
"7045",1988-04-22,17
"7046",1988-04-23,33
"7047",1988-04-24,19
"7048",1988-04-25,6
"7049",1988-04-26,9
"7050",1988-04-27,8
"7051",1988-04-28,14
"7052",1988-04-29,3
"7053",1988-04-30,2
"7054",1988-05-01,NA
"7055",1988-05-02,2
"7056",1988-05-03,13
"7057",1988-05-04,10
"7058",1988-05-05,5
"7059",1988-05-06,4
"7060",1988-05-07,7
"7061",1988-05-08,6
"7062",1988-05-09,17
"7063",1988-05-10,4
"7064",1988-05-11,9
"7065",1988-05-12,4
"7066",1988-05-13,4
"7067",1988-05-14,11
"7068",1988-05-15,4
"7069",1988-05-16,15
"7070",1988-05-17,9
"7071",1988-05-18,4
"7072",1988-05-19,11
"7073",1988-05-20,12
"7074",1988-05-21,4
"7075",1988-05-22,16
"7076",1988-05-23,19
"7077",1988-05-24,5
"7078",1988-05-25,6
"7079",1988-05-26,8
"7080",1988-05-27,13
"7081",1988-05-28,NA
"7082",1988-05-29,4
"7083",1988-05-30,16
"7084",1988-05-31,4
"7085",1988-06-01,5
"7086",1988-06-02,5
"7087",1988-06-03,5
"7088",1988-06-04,8
"7089",1988-06-05,13
"7090",1988-06-06,10
"7091",1988-06-07,10
"7092",1988-06-08,8
"7093",1988-06-09,11
"7094",1988-06-10,9
"7095",1988-06-11,3
"7096",1988-06-12,4
"7097",1988-06-13,9
"7098",1988-06-14,11
"7099",1988-06-15,7
"7100",1988-06-16,10
"7101",1988-06-17,7
"7102",1988-06-18,6
"7103",1988-06-19,6
"7104",1988-06-20,2
"7105",1988-06-21,15
"7106",1988-06-22,10
"7107",1988-06-23,5
"7108",1988-06-24,8
"7109",1988-06-25,3
"7110",1988-06-26,7
"7111",1988-06-27,7
"7112",1988-06-28,9
"7113",1988-06-29,11
"7114",1988-06-30,11
"7115",1988-07-01,15
"7116",1988-07-02,3
"7117",1988-07-03,7
"7118",1988-07-04,6
"7119",1988-07-05,23
"7120",1988-07-06,6
"7121",1988-07-07,9
"7122",1988-07-08,12
"7123",1988-07-09,8
"7124",1988-07-10,7
"7125",1988-07-11,10
"7126",1988-07-12,6
"7127",1988-07-13,NA
"7128",1988-07-14,10
"7129",1988-07-15,NA
"7130",1988-07-16,8
"7131",1988-07-17,6
"7132",1988-07-18,7
"7133",1988-07-19,17
"7134",1988-07-20,6
"7135",1988-07-21,8
"7136",1988-07-22,11
"7137",1988-07-23,11
"7138",1988-07-24,2
"7139",1988-07-25,10
"7140",1988-07-26,9
"7141",1988-07-27,16
"7142",1988-07-28,10
"7143",1988-07-29,7
"7144",1988-07-30,7
"7145",1988-07-31,13
"7146",1988-08-01,11
"7147",1988-08-02,7
"7148",1988-08-03,11
"7149",1988-08-04,11
"7150",1988-08-05,7
"7151",1988-08-06,8
"7152",1988-08-07,9
"7153",1988-08-08,11
"7154",1988-08-09,4
"7155",1988-08-10,9
"7156",1988-08-11,8
"7157",1988-08-12,5
"7158",1988-08-13,16
"7159",1988-08-14,7
"7160",1988-08-15,15
"7161",1988-08-16,4
"7162",1988-08-17,24
"7163",1988-08-18,13
"7164",1988-08-19,3
"7165",1988-08-20,6
"7166",1988-08-21,9
"7167",1988-08-22,4
"7168",1988-08-23,3
"7169",1988-08-24,21
"7170",1988-08-25,6
"7171",1988-08-26,4
"7172",1988-08-27,8
"7173",1988-08-28,10
"7174",1988-08-29,13
"7175",1988-08-30,5
"7176",1988-08-31,10
"7177",1988-09-01,9
"7178",1988-09-02,14
"7179",1988-09-03,9
"7180",1988-09-04,18
"7181",1988-09-05,10
"7182",1988-09-06,8
"7183",1988-09-07,9
"7184",1988-09-08,3
"7185",1988-09-09,5
"7186",1988-09-10,NA
"7187",1988-09-11,7
"7188",1988-09-12,11
"7189",1988-09-13,9
"7190",1988-09-14,13
"7191",1988-09-15,13
"7192",1988-09-16,5
"7193",1988-09-17,8
"7194",1988-09-18,7
"7195",1988-09-19,NA
"7196",1988-09-20,19
"7197",1988-09-21,12
"7198",1988-09-22,7
"7199",1988-09-23,3
"7200",1988-09-24,11
"7201",1988-09-25,20
"7202",1988-09-27,13
"7203",1988-09-28,17
"7204",1988-09-29,11
"7205",1988-09-30,7
"7206",1988-10-01,4
"7207",1988-10-02,7
"7208",1988-10-03,1
"7209",1988-10-04,15
"7210",1988-10-05,16
"7211",1988-10-06,1
"7212",1988-10-07,3
"7213",1988-10-08,5
"7214",1988-10-09,1
"7215",1988-10-10,9
"7216",1988-10-11,5
"7217",1988-10-12,12
"7218",1988-10-13,17
"7219",1988-10-14,9
"7220",1988-10-15,4
"7221",1988-10-16,8
"7222",1988-10-17,17
"7223",1988-10-18,10
"7224",1988-10-19,16
"7225",1988-10-20,26
"7226",1988-10-21,20
"7227",1988-10-22,6
"7228",1988-10-23,NA
"7229",1988-10-24,7
"7230",1988-10-25,16
"7231",1988-10-26,11
"7232",1988-10-27,5
"7233",1988-10-28,5
"7234",1988-10-29,4
"7235",1988-10-30,2
"7236",1988-10-31,14
"7237",1988-11-01,14
"7238",1988-11-02,16
"7239",1988-11-03,3
"7240",1988-11-04,23
"7241",1988-11-05,10
"7242",1988-11-06,4
"7243",1988-11-07,9
"7244",1988-11-08,4
"7245",1988-11-09,12
"7246",1988-11-10,9
"7247",1988-11-11,NA
"7248",1988-11-12,9
"7249",1988-11-13,8
"7250",1988-11-14,4
"7251",1988-11-15,8
"7252",1988-11-16,10
"7253",1988-11-17,13
"7254",1988-11-18,4
"7255",1988-11-19,14
"7256",1988-11-21,3
"7257",1988-11-22,11
"7258",1988-11-23,12
"7259",1988-11-24,3
"7260",1988-11-25,5
"7261",1988-11-26,14
"7262",1988-11-27,1
"7263",1988-11-28,5
"7264",1988-11-29,5
"7265",1988-11-30,12
"7266",1988-12-01,19
"7267",1988-12-02,8
"7268",1988-12-03,8
"7269",1988-12-04,5
"7270",1988-12-05,NA
"7271",1988-12-06,6
"7272",1988-12-07,8
"7273",1988-12-08,32
"7274",1988-12-09,6
"7275",1988-12-10,12
"7276",1988-12-11,12
"7277",1988-12-12,6
"7278",1988-12-13,14
"7279",1988-12-14,12
"7280",1988-12-15,8
"7281",1988-12-16,11
"7282",1988-12-17,6
"7283",1988-12-18,11
"7284",1988-12-19,5
"7285",1988-12-20,13
"7286",1988-12-21,32
"7287",1988-12-22,8
"7288",1988-12-23,5
"7289",1988-12-24,5
"7290",1988-12-25,10
"7291",1988-12-26,7
"7292",1988-12-27,5
"7293",1988-12-28,2
"7294",1988-12-29,10
"7295",1988-12-30,9
"7296",1988-12-31,7
